"","x","y","cellType"
"4304",1148.52397260274,1172.5,"Immune"
"4305",1149.5,1340.74363636364,"Keratin+ Tumour"
"4306",1143.16355140187,208.509345794393,"p53+Tumour"
"4307",1145.66459627329,1572.96273291925,"Unidentified"
"4308",1155.42670157068,563.854712041885,"Immune"
"4309",1152.18619582665,592.388443017657,"Keratin+ Tumour"
"4310",1152.31726907631,787.974564926372,"Immune"
"4311",1149.16118421053,1540.10855263158,"Keratin+ Tumour"
"4312",1151.78915662651,1647.97791164659,"Keratin+ Tumour"
"4313",1151.3293768546,722.519287833828,"Immune"
"4315",1148.16487455197,1961.10035842294,"Immune"
"4316",1151.93700787402,257.212598425197,"Keratin+ Tumour"
"4317",1155.30526315789,1087.72421052632,"Immune"
"4318",1154.41261261261,1199.62162162162,"Immune"
"4319",1159.01137980085,1262.49644381223,"Immune"
"4320",1151.15564202335,1314.07003891051,"Keratin+ Tumour"
"4321",1158.90649350649,211.25974025974,"p53+Tumour"
"4322",1158.82745825603,292.545454545455,"p53+Tumour"
"4323",1155.27838827839,316.490842490843,"p53+Tumour"
"4324",1153.209375,872.559375,"Immune"
"4325",1152.27777777778,1408.52777777778,"Keratin+ Tumour"
"4326",1154.56388888889,1837.44444444444,"Immune"
"4328",1161.68892045455,351.271306818182,"p53+Tumour"
"4329",1153.68992248062,890.616279069767,"Immune"
"4331",1154.60106382979,1227.26329787234,"Immune"
"4332",1157.17142857143,332.5,"p53+Tumour"
"4333",1160.82372881356,539.645762711864,"Immune"
"4334",1155.74151436031,1284.12793733681,"Immune"
"4335",1158.37209302326,1000.14376321353,"Immune"
"4336",1157.66555740433,1433.13311148087,"Keratin+ Tumour"
"4337",1165.32958477509,457.377162629758,"p53+Tumour"
"4338",1156.31884057971,1126.36231884058,"Immune"
"4339",1164.26530612245,1629.64455782313,"Keratin+ Tumour"
"4340",1160.78886756238,1863.88483685221,"Immune"
"4341",1168.99050632911,417.79746835443,"Keratin+ Tumour"
"4343",1160.31601731602,646.229437229437,"p53+Tumour"
"4344",1162.30212014134,1587.12367491166,"Immune"
"4345",1165.62306610408,492.261603375527,"p53+Tumour"
"4346",1160.84437086093,940.817880794702,"Immune"
"4347",1166.53979238754,1062.98788927336,"Immune"
"4348",1160.42857142857,1359.17733990148,"Keratin+ Tumour"
"4349",1163.50378787879,1955.01325757576,"Immune"
"4350",1160.13068181818,954.431818181818,"Immune"
"4351",1167.28266033254,1825.02850356295,"Immune"
"4352",1162.69166666667,833.908333333333,"Immune"
"4353",1170.54219204656,1313.19107662464,"Keratin+ Tumour"
"4354",1162.77157360406,1524.25888324873,"Immune"
"4355",1176.12393162393,1747.23504273504,"Unidentified"
"4356",1165.47763864043,1920.83363148479,"Immune"
"4357",1175.43389830508,717.170621468927,"Endothelial"
"4358",1172.73895582329,162.330655957162,"p53+Tumour"
"4359",1165.9898989899,1687.61111111111,"Immune"
"4360",1169.25,59.6350364963504,"Immune"
"4361",1163.0597826087,673.951086956522,"Immune"
"4362",1165.62686567164,824.320895522388,"Immune"
"4363",1171.1638225256,980.670648464164,"Immune"
"4364",1168.42021276596,1219.53723404255,"Immune"
"4366",1171.03625377643,1983.14954682779,"Immune"
"4367",1169.46012269939,98.6482617586912,"Keratin+ Tumour"
"4368",1173.67830882353,615.020220588235,"p53+Tumour"
"4369",1178.77562642369,197.771070615034,"p53+Tumour"
"4370",1170.44262295082,1099.11803278689,"Immune"
"4371",1168.67111111111,691.164444444444,"Endothelial"
"4372",1172.87160493827,739.938271604938,"Immune"
"4373",1173.71147540984,1615.94754098361,"Keratin+ Tumour"
"4376",1183.64811490126,380.325852782765,"p53+Tumour"
"4377",1172.33769633508,1036.94240837696,"Endothelial"
"4378",1173.6512195122,1118.74146341463,"Unidentified"
"4379",1170.10294117647,1343.79411764706,"Keratin+ Tumour"
"4380",1173.71710526316,524.424342105263,"Immune"
"4381",1171.44859813084,907.411214953271,"Immune"
"4383",1187.12942271881,258.770018621974,"p53+Tumour"
"4384",1174.84868421053,678.835526315789,"Immune"
"4385",1174.34725848564,806.958224543081,"Immune"
"4386",1175.38211382114,1288.60975609756,"Immune"
"4387",1180.50704225352,1384.46654929577,"Keratin+ Tumour"
"4388",1177.10913705584,1876.89340101523,"Immune"
"4389",1175.35714285714,1943.83834586466,"Immune"
"4390",1181.96265060241,231.910843373494,"p53+Tumour"
"4391",1178.03300330033,287.496699669967,"p53+Tumour"
"4393",1176.09302325581,1355.4476744186,"Keratin+ Tumour"
"4394",1179.00543478261,1493.89855072464,"Keratin+ Tumour"
"4395",1180.93226600985,1574.28448275862,"Endothelial"
"4396",1180.63255813953,1849.01860465116,"Immune"
"4397",1177.11739130435,139.926086956522,"Keratin+ Tumour"
"4398",1178.08810572687,636.735682819383,"p53+Tumour"
"4401",1178.49090909091,1012.48484848485,"Immune"
"4402",1180.97547683924,1203.86920980926,"Immune"
"4403",1178.67088607595,1602.77215189873,"Immune"
"4406",1180.39436619718,758.642253521127,"Immune"
"4407",1180.52983293556,944.143198090692,"Immune"
"4408",1181.36111111111,1079.01041666667,"Immune"
"4409",1181.46035805627,1136.74168797954,"Immune"
"4412",1189.87719298246,63.0252192982456,"Immune"
"4413",1180.81533101045,1688.22299651568,"Unidentified"
"4415",1182.82504012841,857.685393258427,"Immune"
"4417",1180.99593495935,1230.00406504065,"Mesenchymal"
"4418",1182.15306122449,1446.97278911565,"Keratin+ Tumour"
"4419",1185.91929824561,823.822807017544,"Immune"
"4420",1180.81818181818,923.071146245059,"Immune"
"4421",1186.75652173913,702.046376811594,"Immune"
"4422",1183.83263598326,1404.98326359833,"Keratin+ Tumour"
"4423",1184.68320610687,99.1832061068702,"p53+Tumour"
"4425",1187.92946058091,305.323651452282,"p53+Tumour"
"4426",1186.75667655786,489.747774480712,"p53+Tumour"
"4427",1189.76012793177,660.40618336887,"p53+Tumour"
"4428",1185.30685920578,903.393501805054,"Immune"
"4430",1184.765625,319.5703125,"Keratin+ Tumour"
"4431",1183.21176470588,1962.42352941176,"Immune"
"4433",1190.54491017964,524.586826347305,"Mesenchymal"
"4434",1192.91616038882,544.184690157959,"Immune"
"4435",1184.6935483871,883.05376344086,"Immune"
"4437",1189.74,468.03,"p53+Tumour"
"4440",1190.71223021583,774.573141486811,"Immune"
"4441",1187.33023255814,1001.73953488372,"Immune"
"4442",1188.86222222222,448.493333333333,"p53+Tumour"
"4443",1191.04008438819,1040.41772151899,"Endothelial"
"4444",1187.57565789474,1099.56907894737,"Immune"
"4445",1198.50300429185,1466.35536480687,"Keratin+ Tumour"
"4446",1192.53475935829,1337.42459893048,"Keratin+ Tumour"
"4447",1192.88275862069,140.186206896552,"p53+Tumour"
"4448",1191.88851351351,1215.34121621622,"Immune"
"4449",1188,1955.84615384615,"Immune"
"4450",1194.58108108108,842.179054054054,"Immune"
"4453",1201.89130434783,618.335144927536,"Immune"
"4454",1196.35816618911,1064.28366762178,"Immune"
"4455",1191.97260273973,1606.67808219178,"Mesenchymal"
"4456",1202.63329312425,161.962605548854,"p53+Tumour"
"4457",1195.25625,217.78125,"p53+Tumour"
"4458",1195.19523809524,920.904761904762,"Immune"
"4459",1193.88795518207,1172.43137254902,"Immune"
"4460",1199.91497227357,1670.49260628466,"Immune"
"4461",1197.91051454139,1808.31543624161,"Immune"
"4462",1205.49385749386,90.1179361179361,"p53+Tumour"
"4463",1206.16375344986,121.218031278749,"p53+Tumour"
"4464",1201.17821782178,344.988684582744,"p53+Tumour"
"4465",1195.51515151515,1243.88311688312,"Mesenchymal"
"4466",1194.18025751073,1723.1974248927,"Immune"
"4467",1194.98863636364,1916.13068181818,"Immune"
"4468",1199.62745098039,277.560784313725,"p53+Tumour"
"4469",1200.96335078534,634.047120418848,"Immune"
"4470",1195.11486486486,1291.17567567568,"Keratin+ Tumour"
"4472",1196.31428571429,1863.81904761905,"Mesenchymal"
"4473",1196.03448275862,34.8413793103448,"Immune"
"4474",1199.15224913495,895.550173010381,"Immune"
"4475",1195.12062256809,1934.44747081712,"Immune"
"4476",1197.29411764706,362.794117647059,"p53+Tumour"
"4477",1206.47024504084,438.42707117853,"p53+Tumour"
"4478",1192.62679425837,511.090909090909,"Immune"
"4479",1205.85925925926,565.832592592593,"Immune"
"4480",1206.33134328358,751.013930348259,"Immune"
"4481",1196.62704918033,993.438524590164,"Keratin+ Tumour"
"4482",1198.23917995444,1537.54669703872,"Mesenchymal"
"4483",1193.65217391304,326.735177865613,"Keratin+ Tumour"
"4484",1199.10441767068,1262.27710843373,"Keratin+ Tumour"
"4485",1206.20957309185,1395.64165588616,"p53+Tumour"
"4486",1205.47375,201.095,"Keratin+ Tumour"
"4488",1202.74045801527,1051.22900763359,"Tumour"
"4490",1202.35042735043,1374.48290598291,"p53+Tumour"
"4491",1210.10416666667,1708.875,"Mesenchymal"
"4492",1202.5,1892.74074074074,"Keratin+ Tumour"
"4493",1205.82403433476,1901.31759656652,"Keratin+ Tumour"
"4494",1203.93992248062,1955.53875968992,"Mesenchymal"
"4495",1207.45656192237,1496.76340110906,"Keratin+ Tumour"
"4496",1205.0291005291,1847.93650793651,"Keratin+ Tumour"
"4497",1201.23461538462,296.076923076923,"p53+Tumour"
"4498",1198.65329512894,410.358166189112,"Keratin+ Tumour"
"4499",1204.91749174917,1736.29372937294,"Unidentified"
"4500",1207.45714285714,33.8428571428571,"Immune"
"4501",1210.80710659898,467.350253807107,"p53+Tumour"
"4502",1208.0076142132,1095.85025380711,"Mesenchymal"
"4503",1211.0368,1178.0976,"Immune"
"4504",1208.91127819549,1429.45563909774,"Keratin+ Tumour"
"4505",1205.07339449541,1514.01834862385,"Keratin+ Tumour"
"4507",1210.39264990329,318.040618955513,"Keratin+ Tumour"
"4508",1203.62406015038,1084.33082706767,"Mesenchymal"
"4509",1212.53516295026,1225.3704974271,"Immune"
"4510",1211.42468619247,1358.10041841004,"Keratin+ Tumour"
"4512",1213.265,688.81625,"p53+Tumour"
"4513",1204.50666666667,716,"Immune"
"4514",1212.15524193548,983.713709677419,"p53+Tumour"
"4516",1208.90229885057,660.580459770115,"p53+Tumour"
"4517",1208.92971246006,1204.07667731629,"Immune"
"4518",1217.54194407457,234.263648468708,"Keratin+ Tumour"
"4519",1209.6877076412,487.41196013289,"Keratin+ Tumour"
"4521",1210.59183673469,405.707482993197,"Keratin+ Tumour"
"4522",1210.93987341772,782.613924050633,"Immune"
"4523",1219.30133333333,1009.884,"p53+Tumour"
"4524",1211.72815533981,1567.8640776699,"Immune"
"4525",1212.44182124789,604.959527824621,"Keratin+ Tumour"
"4526",1213.24376731302,1334.58171745152,"Keratin+ Tumour"
"4527",1218.14523809524,1879.59642857143,"Keratin+ Tumour"
"4528",1211.91891891892,288,"p53+Tumour"
"4529",1216.05069124424,370.859447004608,"Keratin+ Tumour"
"4530",1212.87979094077,865.87456445993,"Immune"
"4531",1214.80911680912,1298.23789173789,"Keratin+ Tumour"
"4532",1212.77067082683,1030.00624024961,"p53+Tumour"
"4534",1211.11627906977,2012.15348837209,"Immune"
"4535",1215.72784810127,147.177215189873,"Keratin+ Tumour"
"4536",1218.82543978349,836.717185385656,"Mesenchymal"
"4537",1215.37370242215,965.636678200692,"Keratin+ Tumour"
"4538",1214.98613518198,933.743500866551,"Immune"
"4539",1213.98045602606,711.465798045603,"Immune"
"4540",1220.31264367816,1588.71034482759,"Keratin+ Tumour"
"4541",1219.38265306122,1734.57653061224,"Mesenchymal"
"4542",1218.00967741935,257.393548387097,"p53+Tumour"
"4544",1218.58745874587,500.821782178218,"Immune"
"4545",1222.62283737024,1377.3321799308,"Keratin+ Tumour"
"4546",1220.35813953488,278.339534883721,"p53+Tumour"
"4547",1218.72131147541,302.590163934426,"p53+Tumour"
"4548",1218.03731343284,355.335820895522,"Keratin+ Tumour"
"4549",1219.39100346021,1633.14878892734,"Keratin+ Tumour"
"4550",1221.03076923077,1858.25846153846,"Keratin+ Tumour"
"4551",1221.8125,33.1388888888889,"Immune"
"4552",1219.6261682243,176.943925233645,"Keratin+ Tumour"
"4553",1231.4806122449,196.541836734694,"p53+Tumour"
"4555",1228.79459459459,1260.25081081081,"Keratin+ Tumour"
"4556",1222.35021097046,1325.95780590717,"Keratin+ Tumour"
"4557",1226.48143564356,1611.9702970297,"Keratin+ Tumour"
"4558",1219.85849056604,49.7075471698113,"Immune"
"4561",1229.39891451832,517.156037991859,"Immune"
"4564",1223.04081632653,293.357142857143,"p53+Tumour"
"4565",1221.52467532468,392.638961038961,"Keratin+ Tumour"
"4566",1227.53515625,417.33203125,"Keratin+ Tumour"
"4567",1225.23830734967,1449.1714922049,"Keratin+ Tumour"
"4568",1228.00613496933,2010.44171779141,"Mesenchymal"
"4570",1225.57605177994,636.084142394822,"Immune"
"4572",1222.32527472527,1104.85934065934,"Immune"
"4573",1227.28657616893,1547.41779788839,"Keratin+ Tumour"
"4575",1226.15565345081,1833.51101321586,"Keratin+ Tumour"
"4576",1229.29711375212,1962.22920203735,"Keratin+ Tumour"
"4577",1230.08674304419,61.063829787234,"Immune"
"4578",1221.42077922078,653.327272727273,"p53+Tumour"
"4579",1227.49428571429,788.228571428571,"Immune"
"4580",1231.09895833333,956.799479166667,"Keratin+ Tumour"
"4581",1229.07468123862,1405.60473588342,"Keratin+ Tumour"
"4583",1226.75,1480.29528985507,"Keratin+ Tumour"
"4584",1233.10534124629,95.6824925816024,"p53+Tumour"
"4585",1227.36363636364,672.223776223776,"p53+Tumour"
"4586",1227.07142857143,1051.43103448276,"p53+Tumour"
"4587",1230.65079365079,1353.9873015873,"Keratin+ Tumour"
"4588",1226.95145631068,1656.04611650485,"Keratin+ Tumour"
"4589",1236.55677655678,748.442002442002,"Immune"
"4590",1228.17679558011,480.414364640884,"p53+Tumour"
"4592",1232.09038737446,888.974175035868,"Endothelial"
"4594",1232.53400503778,460.952141057935,"p53+Tumour"
"4595",1234.11764705882,497.073529411765,"Immune"
"4596",1228.97163120567,1207.28723404255,"Immune"
"4598",1230.85454545455,1233.54090909091,"Keratin+ Tumour"
"4599",1239.54951185495,1515.86889818689,"Keratin+ Tumour"
"4600",1229.44378698225,269.792899408284,"p53+Tumour"
"4601",1238.95259799453,352.386508659982,"p53+Tumour"
"4602",1237.32950191571,434.965517241379,"Keratin+ Tumour"
"4603",1233.90666666667,993.262222222222,"p53+Tumour"
"4604",1237.79919137466,1295.14150943396,"Keratin+ Tumour"
"4607",1237.35604395604,699.417582417582,"p53+Tumour"
"4609",1236.61636828645,1566.19181585678,"Keratin+ Tumour"
"4610",1239.45423728814,252.857627118644,"Keratin+ Tumour"
"4611",1235.38709677419,311.203629032258,"Keratin+ Tumour"
"4612",1234.27586206897,384.118226600985,"p53+Tumour"
"4613",1232.09117647059,724.158823529412,"Immune"
"4614",1236.41392649903,1760.05222437137,"Keratin+ Tumour"
"4617",1240.50715746421,1727.8036809816,"Keratin+ Tumour"
"4618",1237.08256880734,1105.6880733945,"Mesenchymal"
"4621",1245.9496124031,125.168604651163,"p53+Tumour"
"4622",1247.36875664187,612.334750265675,"p53+Tumour"
"4623",1242.84476534296,1326.98194945848,"p53+Tumour"
"4624",1245.05275779377,1433.55635491607,"Keratin+ Tumour"
"4625",1243.66968325792,1533.65158371041,"Keratin+ Tumour"
"4626",1242.45682451253,291.537604456825,"p53+Tumour"
"4629",1245.48447204969,838.863354037267,"Mesenchymal"
"4630",1241.48722627737,976.474452554745,"p53+Tumour"
"4631",1236.578125,1469.2421875,"Keratin+ Tumour"
"4632",1242.29283489097,274.165109034268,"p53+Tumour"
"4633",1247.09039548023,644.422598870057,"p53+Tumour"
"4634",1241.68881118881,1045.42307692308,"p53+Tumour"
"4635",1236.59174311927,1070.16513761468,"Immune"
"4636",1241.72289156627,1196.80722891566,"Immune"
"4637",1240.521875,1369.29375,"Keratin+ Tumour"
"4638",1238.984375,1497.93229166667,"Keratin+ Tumour"
"4639",1250.30566801619,1589.21761133603,"Keratin+ Tumour"
"4641",1245.95470383275,571.52787456446,"Keratin+ Tumour"
"4642",1239.5034965035,591.545454545455,"Keratin+ Tumour"
"4644",1255.18258212376,1900.32238349885,"p53+Tumour"
"4645",1248.95818181818,75.5309090909091,"p53+Tumour"
"4646",1255.44967682364,393.493998153278,"p53+Tumour"
"4647",1242.27699530516,486.183098591549,"p53+Tumour"
"4649",1247.71532846715,328.126520681265,"Keratin+ Tumour"
"4651",1248.22543352601,2011.63005780347,"Keratin+ Tumour"
"4653",1251.3679245283,471.676100628931,"p53+Tumour"
"4654",1256.80205655527,1843.92544987147,"Keratin+ Tumour"
"4655",1249.98324022346,167.594040968343,"Keratin+ Tumour"
"4657",1251.87443946188,1032.5067264574,"p53+Tumour"
"4658",1247.45382585752,1238.88126649077,"Keratin+ Tumour"
"4659",1257.25113739763,1646.66878980892,"Keratin+ Tumour"
"4660",1247.13065326633,886.974874371859,"Endothelial"
"4661",1249.89568345324,929.251798561151,"Keratin+ Tumour"
"4663",1252.14784394251,1740.45174537988,"Keratin+ Tumour"
"4664",1261.69749727965,682.869423286181,"p53+Tumour"
"4665",1254.64910025707,1468.06683804627,"Keratin+ Tumour"
"4666",1250.31578947368,505.671052631579,"Immune"
"4667",1262.7961722488,711.856459330144,"p53+Tumour"
"4668",1249.78086419753,777.984567901235,"Immune"
"4669",1266.77777777778,1871.85462962963,"Keratin+ Tumour"
"4670",1249.29914529915,1966.61538461538,"Keratin+ Tumour"
"4671",1252.70319634703,1490.00456621005,"Keratin+ Tumour"
"4672",1255.71780821918,958.076712328767,"p53+Tumour"
"4673",1257.61205564142,1211.09582689335,"Keratin+ Tumour"
"4674",1258.49620637329,1995.40819423369,"Keratin+ Tumour"
"4676",1251.56934306569,451.167883211679,"p53+Tumour"
"4677",1260.23541666667,589.889583333333,"Keratin+ Tumour"
"4678",1258.77058823529,990.05,"p53+Tumour"
"4679",1254.18329466357,1010.93039443155,"p53+Tumour"
"4681",1258.59615384615,369.826923076923,"Keratin+ Tumour"
"4683",1259.46153846154,1148.74493927126,"Mesenchymal"
"4684",1253.75,1412.78571428571,"Keratin+ Tumour"
"4685",1256.71102661597,1764.02661596958,"Keratin+ Tumour"
"4686",1265.31525423729,305.726553672316,"Keratin+ Tumour"
"4687",1261.89357798165,905.256880733945,"Endothelial"
"4688",1256.71760797342,1073.06312292359,"Immune"
"4689",1259.64728682171,1367.94573643411,"Mesenchymal"
"4690",1265.42332268371,1670.94568690096,"Keratin+ Tumour"
"4691",1261.5303030303,806.378787878788,"Immune"
"4693",1267.65566556656,1707.13421342134,"p53+Tumour"
"4694",1262.34789644013,1950.79773462783,"Keratin+ Tumour"
"4695",1271.02826855124,658.513545347468,"p53+Tumour"
"4697",1264.89414414414,768.065315315315,"Immune"
"4698",1264.38932496075,209.461538461538,"Keratin+ Tumour"
"4699",1262.74225122349,246.487765089723,"Keratin+ Tumour"
"4701",1272.12486659552,1258.19637139808,"Keratin+ Tumour"
"4702",1268.36878612717,1547.35028901734,"Keratin+ Tumour"
"4703",1265.14007782101,1881.08171206226,"Keratin+ Tumour"
"4704",1266.37044534413,48.8906882591093,"Immune"
"4706",1265.5476635514,1279.54953271028,"Keratin+ Tumour"
"4707",1263.421875,1398.38616071429,"Keratin+ Tumour"
"4709",1270.42144638404,272.522443890274,"Keratin+ Tumour"
"4710",1266.0404040404,424.775941230487,"p53+Tumour"
"4711",1270.4885361552,748.887125220459,"Immune"
"4713",1272.61984282908,1823.35559921415,"Keratin+ Tumour"
"4714",1265.48260869565,1926.20434782609,"Keratin+ Tumour"
"4716",1263.09210526316,1053.84868421053,"Immune"
"4717",1264.30163043478,1333.10326086957,"Mesenchymal"
"4718",1271.54970760234,1614.5298245614,"p53+Tumour"
"4719",1266.74418604651,789.702325581395,"Immune"
"4720",1268.14742014742,1423.64373464373,"Keratin+ Tumour"
"4721",1266.00322580645,109.387096774194,"Keratin+ Tumour"
"4722",1266.80291970803,352.968369829684,"Keratin+ Tumour"
"4723",1267,831.476958525346,"Immune"
"4724",1272.03262955854,1231.32245681382,"Keratin+ Tumour"
"4725",1276.68680297398,76.8057620817844,"p53+Tumour"
"4727",1267.64748201439,185.705035971223,"Immune"
"4728",1276.81165452653,458.127991675338,"Keratin+ Tumour"
"4729",1275.23214285714,511.921428571429,"Immune"
